ID Number,Name,Fed,Sex,Title,WTit,OTit,FOA,Rating,Gms,K,B-day,Flag
15800180,"Chea, Sideth",CAM,M,,,,1512,AUG25,0,40,1984,i
15800113,"El, Rozak",CAM,M,CM,NA,,1619,AUG25,0,40,1982,
15800164,"Hak, Lambear",CAM,M,,,,1727,AUG25,0,40,2001,i
15800270,"Heng, Prak Pannhaboth",CAM,M,,,,1548,AUG25,0,40,2009,
15800237,"Kim, Sanker",CAM,M,,,,1583,AUG25,0,40,2009,
15800229,"Li, Hongbo",CAM,M,,,,1582,AUG25,0,40,2010,i
15800199,"Men, Seyha",CAM,M,,,,1803,AUG25,0,40,2000,i
15800130,"Meng, Nikol",CAM,M,,,,1539,AUG25,0,40,1989,i
15800202,"Ros, Rithya",CAM,M,,,,1701,AUG25,0,40,1969,i
2003139,"Schain, Randolph",CAM,M,,,,2038,AUG25,0,20,1958,
15800261,"Serey, Reachsambath",CAM,M,,,,1653,AUG25,0,40,2009,
15800288,"Sothy, Pichseth",CAM,M,,,,1503,AUG25,0,40,1999,
2001390,"Truong, H. Paul",CAM,M,FM,,,2335,AUG25,0,40,1965,i
161104990,"Vong, Sopanhasak",CAM,M,,,,AFM,AUG25,1467,6,2013,
