ID Number,Name,Fed,Sex,Title,WTit,OTit,FOA,Rating,Gms,K,B-day,Flag
9007024,Aarab illias,MAR,M,,,,1919,AUG25,0,40,1970,i
9019286,"AARAB,ILIAS",MAR,M,,,,1931,AUG25,3,40,1989,
9007849,Aarabat Mohamed,MAR,M,,,,1861,AUG25,1,40,1962,
9005994,"Aassim, Abdelhadi",MAR,M,,,,2038,AUG25,0,20,1990,i
9003002,"Aattar, Ikram",MAR,F,,,,1644,AUG25,0,40,2001,wi
9002960,"Abahchouch, Youness",MAR,M,,NA,,1932,AUG25,0,40,1996,i
9013725,"Abahchouch,Imrane",MAR,M,,,,1871,AUG25,2,40,2004,
9005374,Abbazi Yassine,MAR,M,,,,1855,AUG25,0,40,1989,i
9000089,"Abdelkhalki, Mimoune",MAR,M,,,,1850,AUG25,0,40,0,
9000054,"Abdellah, AitHmidou",MAR,M,CM,,,2220,AUG25,0,20,1957,i
9004599,abida jawad,MAR,M,,,,1645,AUG25,0,40,1985,i
9002456,"Abou Assal, Nabil",MAR,M,,NA,,1865,AUG25,1,40,1978,
9058508,"ABOUIHIA, Ilyasse",MAR,M,,,,1746,AUG25,1,40,2007,
9015876,Aboulasse omar,MAR,M,,,,1689,AUG25,0,40,1983,i
45188033,"Aboulasse, Ghita",MAR,F,,,,1522,AUG25,0,40,2012,wi
45188041,"Aboulasse, Saad",MAR,M,,,,1623,AUG25,0,40,2010,i
9014047,"Aboulfadl, Ali",MAR,M,,,,1737,AUG25,0,40,1990,
9048251,"Achadmi, Said",MAR,M,,,,1737,AUG25,0,40,2001,i
9004025,Achraf Hadj Khoulti,MAR,M,CM,SI,,2044,AUG25,5,20,1990,
602396,"Adardour, Mostafa",MAR,M,,,,1743,AUG25,0,40,1953,i
9001220,"ADEL, Abdelaziz",MAR,M,,,,2082,AUG25,0,40,1975,i
9003924,"Adraoui, Mbarek",MAR,M,,SI,,1894,AUG25,0,40,1975,i
9034030,"Adzinova, Salima",MAR,F,,,,AFM,AUG25,1775,8,2013,w
9024344,"Agouram, Aymane",MAR,M,,,,1888,AUG25,0,40,2001,i
9002090,"Agourram, Youssef",MAR,M,,,,1959,AUG25,0,20,1983,i
9034358,"Ahamdane, Ayoub",MAR,M,,,,1703,AUG25,5,40,1998,
9034366,"Ahamdane, Ismail",MAR,M,,,,1895,AUG25,8,40,2004,
9016031,"Ahardan, Driss",MAR,M,,,,1902,AUG25,4,40,1971,
9045031,"Aherrass, Mohamed",MAR,M,,,,1920,AUG25,0,40,1999,i
9046372,"Ahlhammad, Barikallah",MAR,M,,,,1839,AUG25,9,40,1986,
9040781,"Ahssain, Brahim",MAR,M,,,,1668,AUG25,11,40,1982,
9018107,AICH NAJIB,MAR,M,,,,1920,AUG25,8,40,2010,
9011765,"Ait Bentaleb, Anas",MAR,M,,,,1814,AUG25,0,40,2010,
9010327,"Ait Bentaleb, Hiba",MAR,F,,,,1516,AUG25,9,40,2006,w
9013733,"Ait Hammou Mohamed, Rayane",MAR,M,,,,1722,AUG25,0,40,2006,i
9017593,AIT KAACH AYOUB,MAR,M,,,,1803,AUG25,7,40,1995,
9058753,"AIT LAHCEN, JAMAL",MAR,M,,,,1739,AUG25,0,40,1969,i
9034900,AITHMIDOU ZYAD,MAR,M,,,,1676,AUG25,8,40,2003,
9000720,"Aithmidou, Mohamed-Mehdi",MAR,M,FM,,,2257,AUG25,0,20,1990,
9012443,Ajbara Jamal,MAR,M,,NA,,1846,AUG25,6,20,1982,
9002464,"Akhrof, Lissandine",MAR,M,,,,2113,AUG25,19,20,1973,
9007903,Akil taha,MAR,M,,,,1945,AUG25,0,40,1998,i
9009922,"Al Fargali, Issam",MAR,M,,,,1732,AUG25,6,40,1980,
9063692,"Al HAMWI,Youssef",MAR,M,,,,1796,AUG25,7,40,1999,
9007164,Alaissaoui aziz,MAR,M,,NI,,AIM,AUG25,2036,0,1972,i
9009710,"Alami Afilal, Khalid",MAR,M,,,,1836,AUG25,0,40,1961,i
9001123,"Alami, Halim",MAR,M,,,,1996,AUG25,0,20,0,
9002375,"Alaoui Belghiti, Chaimaa",MAR,F,WFM,WFM,,1822,AUG25,0,20,1998,wi
9002472,"Alaoui Belghiti, Yassine",MAR,M,,,,1905,AUG25,1,20,0,
9005137,"Alaoui Belghiti,AYA",MAR,F,,,,1572,AUG25,0,40,2005,wi
9011536,"Alhaik, Mohamed",MAR,M,,,,1880,AUG25,0,40,1966,i
8100977,"Ali, Sebbar",MAR,M,IM,,,2400,AUG25,0,10,1980,i
9047891,"Aljib, Abdelilah",MAR,M,,,,1783,AUG25,5,40,1997,
9005129,ALLAMAAKCHAOUI AYOUB,MAR,M,,,,1725,AUG25,0,20,1987,
9014381,"Allouch, Abdlelmoneim",MAR,M,,,,1744,AUG25,5,40,1974,
9020268,"Alouan, Adil",MAR,M,,,,1862,AUG25,0,40,1999,i
9014063,"Aluartassi, Ayoub",MAR,M,,,,1938,AUG25,1,40,1998,
9046437,"Amina, Belharouak",MAR,F,,,,1647,AUG25,1,40,2010,w
9002499,"Ammor, Hicham",MAR,M,,,,1953,AUG25,0,20,1989,i
9007032,"Amri,Mohamed",MAR,M,,,,1871,AUG25,8,40,1985,
9014071,"Amzir, Oussama",MAR,M,,,,1965,AUG25,4,40,1999,
9000291,"Anibar, Ahmed",MAR,M,,,,2222,AUG25,0,20,1976,
9004904,"Anwoir,Tarik",MAR,M,,,,2098,AUG25,14,20,1977,
9026622,"Arara, Youssef",MAR,M,,,,1723,AUG25,0,40,2002,i
9000038,"Arbouche, Muhamed",MAR,M,FM,,,2190,AUG25,0,20,1962,i
9002286,"Arif, Fadoua",MAR,F,WFM,WFM,,1845,AUG25,0,20,1991,w
9000151,"Arif, Mouad",MAR,M,,,,1955,AUG25,1,20,1995,
9025049,Arnoun Taoufik,MAR,M,,,,1435,AUG25,0,40,1991,i
9010777,"Arrami, Mohamed",MAR,M,,,,2140,AUG25,0,20,2002,
9002340,"Atiki, Abdessamade",MAR,M,,,,1813,AUG25,0,20,1971,
9000577,"Atoubi, Lotfi",MAR,M,,,,2101,AUG25,0,40,0,i
9005935,"Attat, Abdelmajid",MAR,M,,,,1825,AUG25,0,40,1948,i
9017941,Aya rouzi,MAR,F,,,,1620,AUG25,0,40,2011,w
9018905,AYOUB ELMOUHSSINE,MAR,M,,,,1728,AUG25,8,40,2000,
9063315,"AZIKI,ABDESSAMED",MAR,M,,,,1760,AUG25,9,40,2009,
9046496,"Azouaou, Mohammed",MAR,M,,,,AFM,AUG25,1737,0,2006,
9007954,Azzouz Mohammed jad,MAR,M,,,,1906,AUG25,1,40,1997,
9012028,"Azzouz, Soulaymane",MAR,M,,,,1692,AUG25,6,40,2003,
9069550,BACHIRI MOHAMMED AMINE,MAR,M,,,,1691,AUG25,6,40,2008,
9020047,bachou adil,MAR,M,,,,1735,AUG25,0,40,1979,i
9025189,"Bahhar, Anis",MAR,M,,,,1777,AUG25,17,40,2006,
9017607,"Bahja,Houssam",MAR,M,,,,1761,AUG25,0,40,1988,
9000780,"Bahji, Hind",MAR,F,WCM,WCM,,1974,AUG25,0,20,1983,wi
9014799,"Baho, Sinan",MAR,M,,,,1621,AUG25,0,40,0,i
9004602,bahtat anas,MAR,M,,,,1946,AUG25,0,20,1990,i
9005218,BAICHOUTI MOHAMED,MAR,M,,SI,,1883,AUG25,0,40,1977,i
9058818,"Bakir, Mohamed",MAR,M,,,,1728,AUG25,0,40,2001,i
9012524,"Bakour, Younes",MAR,M,,,,1895,AUG25,0,40,1984,i
9000348,"Bantefrit, Samir",MAR,M,,,,2105,AUG25,0,40,1962,i
9007695,"Bayed, Mohammed",MAR,M,,,,AIM,AUG25,1700,0,1990,i
9000275,"Becham, Khalid",MAR,M,CM,"SI,NA",,2116,AUG25,12,20,1985,
9015779,"Belachheb, Abdelali",MAR,M,,,,1621,AUG25,0,40,1977,
9049487,"BELARBI, FAISSAL",MAR,M,,,,1913,AUG25,7,40,1981,
9057480,"BELARBI, IMANE",MAR,F,,,,1795,AUG25,0,40,2007,wi
9001468,"Belattar, Salah-Eddine",MAR,M,,,,1932,AUG25,0,40,1979,i
9035109,BELAYD ZAKARIA,MAR,M,,,,1663,AUG25,1,40,2005,
9047930,"Belfaqih, Youssef",MAR,M,,,,1920,AUG25,0,40,1998,i
9003029,"Belhati, Samah",MAR,F,,,,1643,AUG25,0,40,2000,wi
9042997,"Belkhayat Zouggari, Mohammad Taha",MAR,M,,,,1729,AUG25,0,40,2008,
9043047,"Belkhayat Zouggari, Omar",MAR,M,,,,1855,AUG25,0,40,1979,
9000895,"Belmokadem, Abdelmoutalib",MAR,M,,,,1765,AUG25,0,40,0,i
9002308,"Ben Ammor, Akram",MAR,M,,,,1997,AUG25,0,40,1974,i
9035257,"BEN MEZIANE,JAMAL",MAR,M,,,,1766,AUG25,2,40,2000,
9005153,"Ben Yahya, Larbi",MAR,M,CM,"SI,IA",,2080,AUG25,0,20,1978,i
9007830,Ben yussef amine,MAR,M,,,,1525,AUG25,0,40,1997,i
9001050,"Benaddi, Mouhcine",MAR,M,CM,,,2108,AUG25,5,20,1979,
9002316,"Benaddi, Redouane",MAR,M,,,,1901,AUG25,0,20,1971,i
9000194,"Benaino,Samir",MAR,M,,,,2033,AUG25,0,20,1965,i
9014098,"Benboubker, Lhoussaine",MAR,M,,,,2036,AUG25,0,40,1975,i
9046550,"Benbrik, Hassan",MAR,M,,,,1716,AUG25,0,40,1992,i
9004254,"Bendriss, Hatim",MAR,M,,,,1939,AUG25,3,20,1983,
9000313,"Benfatah, Abderrahmane",MAR,M,,"SI,NA",,1953,AUG25,1,20,1981,
9011552,"Benhamdane, Abdellah",MAR,M,,,,1967,AUG25,0,40,1990,i
9049592,"BENJELLOUN, FAYCAL",MAR,M,,,,1733,AUG25,0,40,2010,
9001700,"Bennani, Elias",MAR,M,,,,1939,AUG25,0,40,0,i
9000062,"Bennani, Maha",MAR,F,WFM,WFM,,1685,AUG25,0,40,1996,w
9020403,"Bennis, Saad",MAR,M,,,,AIM,AUG25,1833,7,2010,
9000020,"Bennis, Zakaria",MAR,M,FM,,,2269,AUG25,0,20,0,i
9004637,Bensaad AHMED,MAR,M,,,,2076,AUG25,0,40,1988,i
9007504,BENSAADA MUSTAPHA,MAR,M,,,,1803,AUG25,1,40,1957,
9003959,"Bensghir, Imad",MAR,M,,,,2020,AUG25,0,40,1991,i
9037713,"Bentahar, Saad",MAR,M,,,,1473,AUG25,0,40,2007,i
9008306,bentaleb omar,MAR,M,,,,1619,AUG25,0,40,1997,i
9000160,"Bentefrit, Samir",MAR,M,FM,,,2197,AUG25,11,20,1962,
9057501,"BENZIAN, JAAFAR",MAR,M,,,,1541,AUG25,6,40,2013,
9009183,Benzrii riad,MAR,M,,,,1834,AUG25,0,40,1999,i
9003967,"Berkaoui, Abderrahim",MAR,M,,,,1906,AUG25,7,20,1968,
7811144,"Berraho, Ahmed",MAR,M,,,,2082,AUG25,0,40,1979,i
9001506,"Betari, Abdelkrim",MAR,M,,,,1886,AUG25,0,20,1953,i
9039830,"Bistarine, Mohamed",MAR,M,,,,1850,AUG25,0,40,1976,i
9040803,"Boualla, El Hallam",MAR,M,,,,1729,AUG25,11,40,1966,
9003975,"Bouam, Amine",MAR,M,,,,1987,AUG25,0,40,1990,i
9024387,"Bouamoud, Mouhssine",MAR,M,,NA,,1742,AUG25,5,40,1996,
9000364,"Bouassria, Mohamed",MAR,M,,,,2044,AUG25,0,40,0,i
9023615,"Bouazzouz, Amine",MAR,M,,,,1723,AUG25,0,40,1991,i
9007636,BOUCHAARA MUSTAPHA,MAR,M,,,,1821,AUG25,3,40,2000,
9008071,Bouchaara sakina,MAR,F,,,,1642,AUG25,0,40,1997,wi
9009957,"Bouchaara, Taoufik",MAR,M,,,,1915,AUG25,1,40,1955,
9031960,"Bouchghl, Ahmed Nouh",MAR,M,,,,1845,AUG25,0,40,2002,i
9005226,BOUCHIBA LAHCEN,MAR,M,,,,1795,AUG25,0,40,1957,i
9026401,"Boudnani, Brahim",MAR,M,,,,1638,AUG25,6,20,1977,
9035540,"BOUELFANID,HASNAE",MAR,F,,,,1775,AUG25,0,40,2009,w
9060499,"Bouguerba, Ahmed",MAR,M,,,,1758,AUG25,0,40,2000,
9000933,"Bouhaddoun, Oussama",MAR,M,FM,,,2158,AUG25,12,20,1979,
9044434,"Bouhali, Salma",MAR,F,,,,1496,AUG25,5,40,2012,w
9003061,"Bouhouili, Housni",MAR,M,,,,1917,AUG25,0,40,1999,i
9003088,"Bouhouili, Mohcine",MAR,M,,,,1675,AUG25,0,40,1999,i
9006605,"Bouhrara, Yassine",MAR,M,,,,1861,AUG25,0,40,2002,i
9001166,"Boukhrissioui,Chouaib",MAR,M,,,,2044,AUG25,4,40,1977,
9020390,"Boukili, Issa",MAR,M,,,,2085,AUG25,0,40,1998,
9002880,"Boulaatoub, Mahjoub",MAR,M,,,,1900,AUG25,0,40,1960,i
9013148,BOULHLIB ABDELKHALEK,MAR,M,,,,1753,AUG25,0,20,1991,i
9000178,"Bousfiha, Mohammed El Amine",MAR,M,,,,2275,AUG25,0,40,1976,i
9027742,"Boutyebi, Mohamed",MAR,M,,,,1815,AUG25,0,40,2003,i
9004580,bouzaidi Ezzantar mohammed,MAR,M,,,,1963,AUG25,0,40,1975,i
9025154,"Bouzida, Hamza",MAR,M,,,,1860,AUG25,0,40,1997,i
9001875,"Chahboun, Mostafa",MAR,M,,,,1801,AUG25,0,40,1971,i
9045112,"Chama, Adam",MAR,M,,,,1647,AUG25,6,40,2010,
9036636,"Chamekh, Ayoub",MAR,M,,,,1977,AUG25,0,40,1984,i
