ID Number,Name,Fed,Sex,Title,WTit,OTit,Rating,Gms,K,RatingMonth,B-day,Flag
14706253,"Abdukarimzoda, Muhamadamin",TJK,M,,,,1652,0,40,JUN26,2000,
14700433,Abdullaev Bahodur,TJK,M,,,,1940,5,20,JUN26,1964,
14705176,"Abdulloev, Masrur",TJK,M,,,,1589,0,40,JUN26,2007,
14705800,"Abdurazokov, Shohmuzaffar",TJK,M,,,,1714,0,40,JUN26,1979,
14707675,"Abidov, Abdullojon",TJK,M,,,,1682,0,40,JUN26,2010,
14701553,"Abrorova, Sabrina",TJK,F,,,,1826,0,40,JUN26,2006,wi
14703173,"Ahmadov, Ahsanjon",TJK,M,,,,1736,0,40,JUN26,1976,
14705451,"Akhmedov, Nosirjon",TJK,M,,,,1632,5,40,JUN26,1993,
14701677,"Aliev, Hamrokul",TJK,M,,,,1858,5,40,JUN26,1954,
14702800,"Alihmadov, Rahmatullo",TJK,M,,,,1589,6,40,JUN26,1955,
14704390,"Alimov, Muhammadsafo",TJK,M,,,,1696,0,40,JUN26,1974,
14700077,"Amonatov, Farrukh",TJK,M,GM,,,2593,0,10,JUN26,1978,
14700492,"Antonova, Lidiya",TJK,F,,,,1805,0,20,JUN26,1955,wi
14700182,"Antonova, Nadezhda",TJK,F,WFM,WFM,,1864,6,20,JUN26,1988,w
14703149,"Asadullozoda, Izatullo",TJK,M,,NA,,1852,0,40,JUN26,1974,
14701715,"Ashurov, Ibrokhim",TJK,M,,,,1697,0,40,JUN26,2009,i
14704447,"Ashurov, Nurmukhammad",TJK,M,,,,1454,0,40,JUN26,2012,i
14702940,"Asrori, Rustam",TJK,M,,,,1497,0,40,JUN26,2009,i
14702509,"Avzalzoda, Ahmad",TJK,M,,NA,,2092,6,20,JUN26,2003,
14704692,"Azizzoda, Azamat",TJK,M,,,,1561,0,40,JUN26,2004,
14704870,"Azizzoda, Jahongir",TJK,M,,,,1684,0,40,JUN26,2011,
14701472,"Beknazarov, Shohrukh",TJK,M,,,,1803,0,40,JUN26,1996,
14706750,"Boboev, Oyatullo",TJK,M,,,,1582,0,40,JUN26,1995,
14702827,"Bobokhonov, Nasimdzhon",TJK,M,,,,1615,0,40,JUN26,2003,i
14706768,"Boev, Saidmumin",TJK,M,,,,1742,0,40,JUN26,2002,
14703041,"Boinazarov, Shohrukh",TJK,M,,,,1425,3,40,JUN26,2013,
14703033,"Boqiev, Buzurgmehr",TJK,M,,,,1566,0,40,JUN26,2010,i
14701081,"Bozorali, Davron",TJK,M,,,,1849,0,20,JUN26,2000,i
14700913,"Bozorali, Zamon",TJK,M,,,,1693,5,40,JUN26,2005,
14701987,"Davlatova, Mizhgona",TJK,F,,,,1488,0,40,JUN26,2005,wi
14704935,"Davronov, Nekruz",TJK,M,,,,1594,0,40,JUN26,2007,i
14201690,"Djuraev, Sokhib",TJK,M,FM,FA,,2312,0,20,JUN26,1990,i
14706784,"Dodojonov, Anvar",TJK,M,,,,1624,0,40,JUN26,1986,
14703564,"Erkaboev, Hamroqul",TJK,M,,,,1668,0,40,JUN26,1966,i
14701960,"Fayzieva, Darina",TJK,F,,,,1682,0,20,JUN26,2006,w
14702010,"Fazilov, Ilkhom",TJK,M,,,,1509,0,40,JUN26,1979,i
14701626,"Gafurov, Khushbakht",TJK,M,,,,1905,0,20,JUN26,1991,i
