ID Number,Name,Fed,Sex,Title,WTit,OTit,FOA,Rating,Gms,K,B-day,Flag
22101128,"Abazi, Faton",KOS,M,,,,1974,AUG25,0,20,1955,i
22107673,"Abazi, Vellaznim",KOS,M,,,,1858,AUG25,0,40,1976,i
22104070,"Abduli, Ibraim",KOS,M,,,,1931,AUG25,0,20,1941,i
22108939,"Ademaj, Elvis",KOS,M,,,,1727,AUG25,0,40,1987,
22108475,"Ademi, Benjamin",KOS,M,,,,1764,AUG25,0,40,2007,
22103066,"Ademi, Hysen",KOS,M,,,,1938,AUG25,0,20,1974,i
22100016,"Ademi, Jeton",KOS,M,,,,1777,AUG25,0,20,1972,i
22101772,"Ahmedi, Nexhmedin",KOS,M,,,,1851,AUG25,0,20,1958,i
22103910,"Ahmeti, Ahmet",KOS,M,,,,1843,AUG25,0,20,1957,i
22103198,"Ahmeti, Avni",KOS,M,,,,1780,AUG25,0,20,1964,i
22107312,"Ahmeti, Danush",KOS,M,,,,1843,AUG25,0,20,1960,i
22106618,"Ahmeti, Ilir",KOS,M,,,,1753,AUG25,0,20,1972,i
22101810,"Ahmeti, Murat",KOS,M,,,,1803,AUG25,0,20,1962,i
22102477,"Ahmeti, Musa",KOS,M,,,,1917,AUG25,0,20,1958,i
22107088,"Ahmeti, Sami",KOS,M,,,,1599,AUG25,0,20,1965,i
22107363,"Ahmeti, Shqiprim",KOS,M,,,,1645,AUG25,0,40,1993,i
22100890,"Ajroni, Albert",KOS,M,,,,1939,AUG25,0,20,1963,i
22100407,"Ajvazi, Laberion",KOS,M,,,,2013,AUG25,0,20,2000,i
909122,"Ajvazi, Ramadan",KOS,M,,,,2133,AUG25,0,20,1957,i
22101527,"Alidema, Ismet",KOS,M,,,,1932,AUG25,0,20,1960,
22105620,"Alija, Armend",KOS,M,,,,1778,AUG25,0,20,1990,
22104674,"Alimusaj, Hazir",KOS,M,,,,1710,AUG25,0,20,1950,i
939609,"Alishani, Ibrahim",KOS,M,,,,1989,AUG25,0,20,1972,i
22103120,"Aliti, Arsim",KOS,M,,,,1858,AUG25,0,20,1981,i
