ID Number,Name,Fed,Sex,Title,WTit,OTit,FOA,Rating,Gms,K,B-day,Flag
19602081,Abdalahi Sidi Mohamed Idi,MTN,M,,,,1845,AUG25,0,20,1998,
19600615,Abdallahi Med Mahmoud,MTN,M,,NI,,1824,AUG25,0,20,1950,i
19601484,Abdel Mounime Mohamed Yahya,MTN,M,,NA,,1684,AUG25,0,20,1970,i
19600372,abdellahi Abou Bekrin Egue,MTN,M,,,,1814,AUG25,0,20,1976,i
19608241,Abdellahi Dedach,MTN,M,,,,1589,AUG25,0,20,2002,
19609558,Abdellahi El Hadj Sidi,MTN,M,,,,1723,AUG25,0,20,2002,
19604416,Abdellahi Khaled Abdellahi,MTN,M,,,,1932,AUG25,0,40,2007,
19606192,Abderrahmane Tolba,MTN,M,,,,1737,AUG25,0,40,2007,i
19603720,Abdou Ahmed Alem,MTN,M,CM,,,2007,AUG25,0,40,2008,
19608810,Ahmed Aba,MTN,M,,,,1587,AUG25,0,40,2014,
19602340,Ahmed Abdellahi El Hadj,MTN,M,,,,1835,AUG25,0,20,2004,
19605226,Ahmed cherif Khaled Abdellahi,MTN,M,,,,1761,AUG25,0,40,2010,
19600062,"Ahmed El Bechir, Mohamedou",MTN,M,,,,1890,AUG25,0,20,1970,i
19600364,Ahmed Val Ahmedou,MTN,M,,,,1865,AUG25,0,20,1979,i
19600399,Ahmed Yaha,MTN,M,,NA,,1764,AUG25,0,20,1983,i
19601379,Baba Saad Bouh,MTN,M,,,,1689,AUG25,0,20,1982,i
19608594,Baba Tar,MTN,M,,,,1681,AUG25,0,20,2003,
19601972,Babah Cheikhani,MTN,M,,,,1758,AUG25,0,20,1991,i
19605269,Babah Mohamed El Housseine,MTN,M,,,,1686,AUG25,0,20,1987,
19604645,"Bah,Elelmine Mohameden",MTN,M,,NA,,1646,AUG25,0,20,1999,i
19601131,Bellal Tiyeb,MTN,M,,,,1783,AUG25,0,20,1985,
19600100,"Boidiya, Sidi",MTN,M,FM,,,2090,AUG25,0,20,1986,i
19601166,Boubacar Elemine,MTN,M,,,,1740,AUG25,0,20,1965,i
19600135,"Boubacar, Mohameden",MTN,M,,,,1970,AUG25,0,20,1966,i
19609000,Bouchra Abbe,MTN,F,,,,1507,AUG25,0,40,2011,w
19605900,Boukhreiss Mahmoud,MTN,M,,,,1479,AUG25,0,20,1995,
19601034,Cheiguer Mohamed Abdellahi,MTN,M,,,,1842,AUG25,0,20,1989,i
19600623,Cheikh Ahmed Ishak,MTN,M,,,,1847,AUG25,0,20,1964,i
19608420,Cheikh Meleinine Cheikh Melainine,MTN,M,,,,1587,AUG25,0,20,2003,
19603428,Cheikh Mohamed Saad Bedi,MTN,M,,,,1809,AUG25,0,20,1996,i
19601115,Cheikh Sidiya Ishagh,MTN,M,,,,1911,AUG25,0,20,1979,i
19600151,"Cheikhna, Mohamed Lemine",MTN,M,,"NI,NA",,1839,AUG25,0,20,1983,
