ID Number,Name,Fed,Sex,Title,WTit,OTit,FOA,Rating,Gms,K,B-day,Flag
3700569,"Abdo, Luis",PAR,M,,,,1912,AUG25,0,20,1954,i
3701905,"Acevedo Gonzalez, Emilio Jose",PAR,M,,,,1683,AUG25,0,20,1983,
3723984,"Achar Vera, Ian Rodrigo",PAR,M,,,,1482,AUG25,1,40,2014,
3713318,"Acosta Bazzano, Joaquin",PAR,M,,,,1573,AUG25,0,40,2013,
3713172,"Acosta Caballero Aquino, Ignacio",PAR,M,,,,1418,AUG25,0,40,2012,i
3716325,"Acosta Ibalo, Brahian Gabriel",PAR,M,,,,1550,AUG25,7,40,2013,
3709809,"Acosta Martinez,Cesar Ariel",PAR,M,,,,1574,AUG25,0,20,1980,
3709760,"Acuna Candia, Manuel",PAR,M,,,,1468,AUG25,0,20,1953,i
3717739,"Aguero Castro, Juan Pablo",PAR,M,,,,1453,AUG25,0,40,2013,i
3702820,"Aguero Centurion, Abel Alejandro",PAR,M,,,,1931,AUG25,0,20,2001,
3713326,"Aguero Lopez, Osmar Rafael Eliazar",PAR,M,,,,1488,AUG25,0,40,2010,i
3705765,"Aguero, Wilson Martin",PAR,M,,,,1789,AUG25,0,20,1972,i
3711889,"Aguilar Morinigo, Paolo Sebastian",PAR,M,,,,1413,AUG25,0,40,2014,i
3714888,"Aguilar Petersen, Martin Alejandro",PAR,M,,,,1448,AUG25,0,40,2014,i
3723925,"Aguilar Taboada, Eduardo Y",PAR,M,,,,1550,AUG25,0,20,1981,
3711625,"Aguilar Torres, Josias Samuel",PAR,M,,,,1494,AUG25,8,40,2009,
3717810,"Aguilera Alvarenga, Mathias Giovanni",PAR,M,,,,1607,AUG25,0,40,2010,i
3705480,"Aguirre, Edgar",PAR,M,,,,1813,AUG25,0,20,1976,i
3700836,"Alarcon, Jose Antonio",PAR,M,,,,2093,AUG25,0,20,1992,
3701697,"Alderete, Jazmin",PAR,F,,,,1733,AUG25,0,20,1991,wi
3702952,"Alderete, Nestor",PAR,M,,,,1713,AUG25,0,20,1979,i
3709175,"Alegre Caballero, Tobias Jose",PAR,M,,,,1414,AUG25,0,40,2008,i
3715450,"Alfonzo Davalos, Agustin Leonardo",PAR,M,,,,1582,AUG25,0,40,2008,i
3705021,"Allo Collante, Enrique",PAR,M,,,,1867,AUG25,0,20,2004,
3705013,"Allo Collante, Violeta",PAR,F,,,,1557,AUG25,0,20,2006,wi
3717151,"Almada Farina, Alan Luis",PAR,M,,,,1496,AUG25,1,40,2013,
3708756,"Almaraz Aquino, Alejandro",PAR,M,,,,1443,AUG25,0,40,2009,i
3700194,"Almeida, Carlos",PAR,M,,,,1885,AUG25,0,20,1965,i
3701166,"Almiron, Antonio",PAR,M,IM,,,2235,AUG25,0,20,1991,
3718603,"Alvarenga Rotela, Benjamin Emanuel",PAR,M,,,,1567,AUG25,0,40,2011,i
3721590,"Alvarez Viera, Bruno Emanuel",PAR,M,,,,1578,AUG25,5,40,2016,
3708403,"Amarilla Ettiene, Ezequiel",PAR,M,,,,1857,AUG25,0,40,2009,
3708420,"Amarilla Jara, Llyan",PAR,M,,,,1517,AUG25,0,20,2003,i
3706460,"Amarilla Sandoval, Alejandro",PAR,M,,,,1675,AUG25,0,20,2003,i
3705331,"Andersen, Gilmar Henrique",PAR,M,,,,1661,AUG25,0,20,1977,
3712664,"Apuril Britez, Diego Salvador",PAR,M,,,,1430,AUG25,0,40,2014,
3701581,"Apuril, Jose",PAR,M,,,,1979,AUG25,0,20,1996,i
3712761,"Aquino Sanchez, Rodrigo Catriel",PAR,M,,,,AFM,AUG25,1650,0,1999,
3705064,"Arce Escobar, Fernando",PAR,M,,,,1680,AUG25,0,20,1991,i
3717410,"Arcos Ramirez, Juan",PAR,M,,,,1472,AUG25,0,20,1958,
3715221,"Areco Alvarenga, Abner Ariel",PAR,M,,,,1568,AUG25,0,40,2014,
3715230,"Areco Alvarenga, Eric Adriel",PAR,M,,,,1770,AUG25,0,40,2010,
3708187,"Areco Arguello, Edison",PAR,M,,,,1703,AUG25,0,20,1982,
3706753,"Arguello Pereira, Anna Florencia",PAR,F,,,,1452,AUG25,0,40,2009,wi
3706745,"Arguello Pereira, Rodrigo",PAR,M,,,,1645,AUG25,0,40,2007,i
3714004,"Arroyo Vera, Gabriela Isabel",PAR,F,,,,1589,AUG25,5,40,2010,w
3703452,"Arrua Maldonado, Mathias David",PAR,M,,,,1852,AUG25,4,20,2004,
3710750,"Avalos Sanabria, Augusto Alfredo",PAR,M,,,,1579,AUG25,0,20,2002,i
3702073,"Avalos, Leticia",PAR,F,WCM,WCM,,1855,AUG25,0,20,1993,wi
3702081,"Avalos, Mathias",PAR,M,,,,1809,AUG25,0,20,1997,i
3702090,"Avalos, Rosana",PAR,F,,,,1629,AUG25,0,20,1996,wi
3709752,"Ayala Ruiz, Miguel Angel",PAR,M,,,,AIM,AUG25,1807,0,2003,i
3713245,"Ayala Sanabria, Erick Benjamin",PAR,M,,,,1690,AUG25,0,40,2014,
3700488,"Bachmann, Axel",PAR,M,GM,,,2596,AUG25,0,10,1989,
3712435,"Baez Gonzalez, Fabrizio Ismael",PAR,M,,,,1584,AUG25,0,40,2010,i
3716341,"Baez Morales, Luis Guillermo",PAR,M,,,,1416,AUG25,0,40,2010,
3715116,"Baez Pereira, Joshua Angel",PAR,M,,,,1575,AUG25,0,40,2011,i
3704289,"Baez Rivas, Pedro David",PAR,M,,,,1661,AUG25,0,20,1989,
3701611,"Balbuena Escobar, Milciades de Jesus",PAR,M,,,,1508,AUG25,0,20,1990,
3715493,"Baquero Mira, Mateo",PAR,M,,,,1671,AUG25,0,20,2002,i
3714330,"Bareiro Marzal, Mathias Ariel",PAR,M,,,,1471,AUG25,5,40,2015,
3713806,"Bareiro Meza, Tobias Giovanni",PAR,M,,,,1462,AUG25,0,40,2011,i
3709647,"Bareiro Molinas, Pedro Alcides",PAR,M,,,,1498,AUG25,0,20,1951,i
3700011,"Barresi, Osvaldo",PAR,M,,,,1846,AUG25,0,20,1991,i
3714713,"Barreto, Luis Fernando",PAR,M,,,,1644,AUG25,0,20,1990,
3701247,"Barrientos, Ernesto",PAR,M,CM,,,1985,AUG25,0,20,1991,
3709558,"Barrios Cordoba, Bernardo Andres",PAR,M,,,,1759,AUG25,0,20,1986,i
3714250,"Barrios Pinanez, Carlos Emmanuel",PAR,M,,,,1492,AUG25,0,40,2012,
3714993,"Barrios Portal, Enzo Renato",PAR,M,,,,1434,AUG25,0,40,2010,i
3701174,"Battaglia, Jose",PAR,M,,,,1791,AUG25,0,20,1977,i
3713423,"Bazzano Aquino, Patricio Alexander",PAR,M,,,,1499,AUG25,0,20,2005,i
3711528,"Benitez Aguilera, Santiago Nicolas",PAR,M,,,,AFM,AUG25,1491,0,2007,i
3713792,"Benitez Ayala, Derlis Saul",PAR,M,,,,1530,AUG25,0,40,2011,
3701700,"Benitez Del Valle, Jose",PAR,M,,,,1723,AUG25,0,20,0,i
3709248,"Benitez G, Crysthian Alejandrino",PAR,M,,,,1640,AUG25,13,40,2009,
3703568,"Benitez Galeano, Alejandro",PAR,M,FM,,,2064,AUG25,0,20,2002,i
3715981,"Benitez Idoyaga, Jhosias Santino",PAR,M,,,,1424,AUG25,0,40,2013,i
3701948,"Benitez Irazusta, Eduardo",PAR,M,,NI,,AIM,AUG25,1791,0,1982,i
3708438,"Benitez Pereira, Richard",PAR,M,,,,1674,AUG25,0,20,1988,i
