ID Number,Name,Fed,Sex,Title,WTit,OTit,Rating,Gms,K,RatingMonth,B-day,Flag
17700680,"Boualapim, Daokham",LAO,M,,,,1461,0,20,FEB26,2000,i
17700353,"Bouasithong, Songkan",LAO,M,,,,1574,0,20,FEB26,1997,i
17700345,"Chanthavongsa, Xayophone",LAO,M,,,,1517,0,20,FEB26,1997,i
17701627,Chi Yang,LAO,M,CM,,,1710,0,40,FEB26,2001,
17700876,"Homsombath, Nola",LAO,F,,NA,,1444,0,40,FEB26,2003,wi
17700566,"Inthavong , Maly",LAO,F,,,,1535,0,20,FEB26,1996,w
17702313,"MANALO, SEAN MICHAEL",LAO,M,,,,1503,0,40,FEB26,2010,
17702500,"MANICHITH, NAMPHET",LAO,F,,,,1574,0,40,FEB26,2011,w
17700744,MOUKDA DASAVONG,LAO,F,,,,1624,0,20,FEB26,2004,wi
17701996,"NGUYEN, SUNJON KAYDEN",LAO,M,,,,1443,0,,FEB26,2010,
17700809,Phailod SILIBOUNGTHONG,LAO,M,,,,1497,0,20,FEB26,1999,i
17700710,"Phimmaly, Khouanchai",LAO,F,,,,1470,0,20,FEB26,2000,wi
17700833,"Phommachan, Souliyo",LAO,M,,,,1517,0,20,FEB26,2001,i
17700167,"Senglek, Khonsavanh",LAO,M,,NA,,1638,0,20,FEB26,2001,
17700213,"Sihanath, Souphaphone",LAO,F,,,,1454,0,20,FEB26,0,w
17700124,"Sihavong, Sinnalone",LAO,F,WCM,WCM,,1645,0,40,FEB26,1998,wi
17702720,"SOUVANKHAM, PHONPASERTH",LAO,M,,,,1529,0,40,FEB26,2011,
5201055,"Suelo, Roberto Jr.",LAO,M,,,,2097,0,20,FEB26,1976,
17702038,"SUELO, RYZIA LEI ZHEYSHA",LAO,F,,,,1466,0,40,FEB26,2010,w
17702429,"VILAPHEN, BOUNLED",LAO,M,,,,1835,0,40,FEB26,2006,
17701236,"Vilaphen, Phakthong",LAO,M,,NA,,1733,0,40,FEB26,1998,i
17702135,"YOMVILATH, SOUMINTA",LAO,M,,,,1545,0,40,FEB26,2012,
17700817,Yotsaphonh MIXAY,LAO,M,,,,1462,0,40,FEB26,2005,i
